participant_id,theme,sentence_idx,sentence,sentiment_score,sentiment_label,vader_pos,vader_neu,vader_neg
AZWOVS,Computer Music,4,"So I was picturing like another individual listening to it, but when it was the computer generated song, I was like, okay, it’s just a random song.",0.7831,positive,0.273,0.727,0.0
B5C6Z3,Computer Music,0,It felt like more like generic songs a little bit.,0.6124,positive,0.417,0.583,0.0
B5C6Z3,Computer Music,1,Like what the computer thinks would have appealed like a wide variety of people.,0.6124,positive,0.312,0.688,0.0
B74UOV,Computer Music,0,"There was one of them that I liked, and again, I think it's for the same reasons, where it's kind of similar to the music that I listen to and that my friends listen to.",0.7096,positive,0.164,0.836,0.0
B74UOV,Computer Music,1,"And the other one I didn't like, because I wouldn't listen to it, and neither would any of my friends or anything.",0.2477,positive,0.134,0.776,0.091
CAKE0R,Computer Music,0,"The computer ones were like kind of random, I felt.",0.3612,positive,0.238,0.762,0.0
CAKE0R,Computer Music,1,"Like they were fine, I didn't have any issue with them, but I was like, oh, okay.",0.775,positive,0.443,0.557,0.0
CAKE0R,Computer Music,2,"And then the two that other people put, it was like their favorites, not like the dance, sing, move one.",0.7783,positive,0.315,0.685,0.0
CAKE0R,Computer Music,3,"The second one that was someone else's, I felt like it could have been something that I listened to.",0.3612,positive,0.135,0.865,0.0
CAKE0R,Computer Music,4,"Not necessarily something that I would have put, but something that I would listen to.",0.0,neutral,0.0,1.0,0.0
CAKE0R,Computer Music,5,"And it also seemed like something like a New Yorker would listen to, which is really funny.",0.8016,positive,0.387,0.613,0.0
CC0OFT,Computer Music,0,It was one of the computer like algorithm ones.,0.3612,positive,0.238,0.762,0.0
CC0OFT,Computer Music,1,"I will say none of them really struck me as like, wow, I really want to listen to this song again.",0.6808,positive,0.313,0.596,0.091
CC0OFT,Computer Music,2,"The first song that the computer like recommended to me, I did not like at all.",0.7003,positive,0.362,0.638,0.0
CC0OFT,Computer Music,3,It’s not that I didn’t like it.,-0.2755,negative,0.0,0.703,0.297
CC0OFT,Computer Music,5,"I just like, I don’t think it was tailored towards me.",0.3612,positive,0.238,0.762,0.0
CC0OFT,Computer Music,6,"The second one, definitely more into the alternative, like heavy genre, but I don’t really listen to Ramstein that much.",0.3818,positive,0.175,0.825,0.0
CC0OFT,Computer Music,7,"I think differently because when it said it was someone else’s, I was like, okay, so there’s a person here at one of these locations that actually loves this song and they’re probably hearing it too right now and wanting other people to like it.",0.8625,positive,0.218,0.782,0.0
CC0OFT,Computer Music,8,"So I was picturing like another individual listening to it, but when it was the computer generated song, I was like, okay, it’s just a random song.",0.7831,positive,0.273,0.727,0.0
CVFRD4,Computer Music,0,I liked the other people ones more.,0.4215,positive,0.359,0.641,0.0
CVFRD4,Computer Music,1,"There was like, the two computer ones were just, well, one of the computer ones was just awful.",0.1531,positive,0.204,0.664,0.133
CVFRD4,Computer Music,2,It was so just like terrible.,-0.1494,negative,0.274,0.394,0.332
CVFRD4,Computer Music,3,It was like rap and I’m just not a rap girl.,0.3612,positive,0.217,0.783,0.0
CVFRD4,Computer Music,4,"Like I know like one of the songs I like is kind of rap, but it was just like the lyrics didn’t make sense.",0.7579,positive,0.321,0.679,0.0
CVFRD4,Computer Music,5,"There wasn’t like any emotion and it was just like, there wasn’t any like just emotion.",0.7579,positive,0.366,0.634,0.0
CVFRD4,Computer Music,6,"Like I didn’t like how it was just like, there’s no story being told almost.",0.6486,positive,0.381,0.508,0.112
CY7TM9,Computer Music,0,"The tokens I got annoyed at, I’m pretty sure it’s computer generated because like there’s not actually a person here just telling me that.",0.6597,positive,0.28,0.629,0.091
CY7TM9,Computer Music,1,"just because of the pattern of the numbers I did and how, if they were rejected or accepted.",-0.296,negative,0.103,0.735,0.162
CY7TM9,Computer Music,2,And then the computer chosen songs I had less interest in.,0.4033,positive,0.231,0.769,0.0
CY7TM9,Computer Music,3,"Don’t know if that’s because I saw they were less or computer generated, not generated, but chosen.",0.0,neutral,0.0,1.0,0.0
CY7TM9,Computer Music,4,"Or if it’s just like, they were so like, not mainstream, but like numb in my ears.",0.3919,positive,0.295,0.569,0.136
CY7TM9,Computer Music,5,"Like it wasn’t, it wasn’t.",0.3612,positive,0.385,0.615,0.0
CY7TM9,Computer Music,6,"I like, and then we’re like, if that makes sense.",0.6124,positive,0.417,0.583,0.0
CY7TM9,Computer Music,7,I was a little more intrigued.,0.0,neutral,0.0,1.0,0.0
CY7TM9,Computer Music,8,They were also relatively similar on my music style.,0.0,neutral,0.0,1.0,0.0
CY7TM9,Computer Music,10,Whereas the computer ones were less of my music style.,0.0,neutral,0.0,1.0,0.0
CY7TM9,Computer Music,12,"I mean, maybe I’d ask for the song title and add it to my playlist, but I’m not like, give me.",-0.395,negative,0.0,0.877,0.123
DQGTKP,Computer Music,0,I think maybe I could imagine a little bit more like how and what are other participants specifically relating to some of the songs.,0.3673,positive,0.112,0.888,0.0
DQGTKP,Computer Music,1,"for the computer generating, I won’t be thinking of that, like how people are trying to understand and relate to.",0.3612,positive,0.122,0.878,0.0
DQGTKP,Computer Music,2,I think I would say most of them are pretty much also aligned with my taste.,0.4939,positive,0.198,0.802,0.0
DQGTKP,Computer Music,4,So it’s pretty good.,0.7678,positive,0.769,0.231,0.0
EK26R0,Computer Music,1,"A lot of it reminded me of the Spotify DJ, like that Spotify AI thing.",0.3612,positive,0.161,0.839,0.0
EK26R0,Computer Music,2,"So listening to other people's songs was kind of like that, you know.",0.2975,positive,0.155,0.845,0.0
EK26R0,Computer Music,3,Or the computer algorithm ones.,0.0,neutral,0.0,1.0,0.0
EK26R0,Computer Music,4,I was basically pretty used to hearing recommended songs.,0.6124,positive,0.455,0.545,0.0
EK26R0,Computer Music,6,It was the same listening to those for me in a group of like 5 people as it was listening to it by myself.,0.3612,positive,0.106,0.894,0.0
EK26R0,Computer Music,7,The experience of having a recommended song.,0.2023,positive,0.265,0.735,0.0
FYIJXN,Computer Music,0,"No, there was like two of them.",0.0772,positive,0.258,0.515,0.227
FYIJXN,Computer Music,1,"They were both giving like the same vibes and they were like, meh.",0.7269,positive,0.418,0.508,0.073
FYIJXN,Computer Music,2,"I feel like the computer generated ones were like very basic, like pop songs, like not really popular, but like I guess they would be semi-popular, but it just seemed like they were I guess like off the radar, but I don't know.",0.9182,positive,0.338,0.626,0.036
FYIJXN,Computer Music,3,"I don't think those were good songs, the computer generated ones.",0.4404,positive,0.244,0.756,0.0
FYIJXN,Computer Music,4,"It just didn't feel like, it kind of felt like TikTok songs, like TikTok, like artists.",-0.7536,negative,0.0,0.587,0.413
FYIJXN,Computer Music,5,"like trying to make music, like, I guess it's good, but it's like not that great, definitely.",-0.1601,negative,0.334,0.384,0.282
G59SKX,Computer Music,1,I thought they were definitely different.,0.4019,positive,0.403,0.597,0.0
G59SKX,Computer Music,2,Like I think I had different reactions than the songs that I'm comfortable with already and know that I like.,0.8074,positive,0.372,0.628,0.0
G59SKX,Computer Music,3,"But I was also like, even if it wouldn't be my go-to genre, I was definitely still interested in hearing like what other people are listening to and some other songs that maybe I haven't heard of before?",0.9274,positive,0.305,0.695,0.0
G59SKX,Computer Music,4,But I definitely like didn't resonate as much with either other people's songs or the computer generated songs as the ones that I had already like selected for myself.,0.8765,positive,0.295,0.705,0.0
G5LWJR,Computer Music,0,"Yeah, especially one, I got two algorithm ones.",0.296,positive,0.268,0.732,0.0
G5LWJR,Computer Music,1,"The first one, I didn't know how I felt about it in the beginning, but it grew on me as it went on.",0.0,neutral,0.0,1.0,0.0
G5LWJR,Computer Music,2,But I was like kind of being a little bit more judgmental towards it,0.5023,positive,0.228,0.772,0.0
G78VK2,Computer Music,1,"was, I think it was like a computer Gen. recommended song.",0.5106,positive,0.381,0.619,0.0
G78VK2,Computer Music,2,"I don't know, was it that one?",0.0,neutral,0.0,1.0,0.0
G78VK2,Computer Music,3,It was like a dance.,0.3612,positive,0.455,0.545,0.0
G78VK2,Computer Music,5,It was like a computer recommended song that I recommended was like five of us in here.,0.765,positive,0.439,0.561,0.0
G78VK2,Computer Music,6,"And I said, I wonder like who in this, like it based off, it recommended the song off one person.",0.7003,positive,0.312,0.688,0.0
G78VK2,Computer Music,7,It was like all of our like songs together.,0.6124,positive,0.417,0.583,0.0
G78VK2,Computer Music,8,"I was like, oh, this is interesting.",0.6369,positive,0.565,0.435,0.0
G78VK2,Computer Music,9,And everyone's like from different places.,0.3612,positive,0.333,0.667,0.0
G78VK2,Computer Music,10,"Then I started thinking like, even when I was in like a group with one person, I was like, I wonder where they live at.",0.7579,positive,0.306,0.694,0.0
G78VK2,Computer Music,11,"I was like, I wonder why they chose this song.",0.3612,positive,0.263,0.737,0.0
G78VK2,Computer Music,12,"Like in those other groups, there was one song.",0.3612,positive,0.238,0.762,0.0
G78VK2,Computer Music,13,I was like really slow.,0.3612,positive,0.455,0.545,0.0
G78VK2,Computer Music,14,It's really interesting.,0.4576,positive,0.599,0.401,0.0
GCI3RP,Computer Music,0,"I found that the computer algorithm recommended music, at least one of them was like, something that I probably would have listened to.",0.5106,positive,0.185,0.815,0.0
H0U9HJ,Computer Music,0,"Yeah, the computer algorithm ones I frankly like felt so much more detached from.",0.3906,positive,0.28,0.597,0.123
H0U9HJ,Computer Music,1,"It would like say that it was like a computer algorithm and I was just like, obviously we'll give it a try.",0.7579,positive,0.319,0.681,0.0
H0U9HJ,Computer Music,2,We're going to sit here for the next 3 minutes and listen to it anyways.,0.0,neutral,0.0,1.0,0.0
H0U9HJ,Computer Music,3,But I didn't feel as much of an effort on my part to want to enjoy it or connect with it as I would very much my own.,0.6956,positive,0.193,0.807,0.0
H0U9HJ,Computer Music,4,I definitely felt myself feeling less attached to wanting to try and really zone in and feel the music.,0.4939,positive,0.208,0.792,0.0
HMJ3KN,Computer Music,0,There was one computer suggestion I didn't super like,-0.6435,negative,0.0,0.533,0.467
IAFS52,Computer Music,0,"The computer, one of them, I didn't mind one of them, and the other one, I just didn't like the vocals A lot.",-0.2755,negative,0.0,0.9,0.1
IAFS52,Computer Music,1,"It was too like screamy, because I'm very much like, I like having a specific voice, so that just threw me off.",0.7579,positive,0.306,0.694,0.0
IAFS52,Computer Music,2,"I was like, I can see why this was recommended based on like the songs that I've put in there and the songs that I've heard, but still.",0.4404,positive,0.176,0.824,0.0
IAFS52,Computer Music,3,"With the computer generated songs, I was like, I was trying to figure out like why the algorithm was suggesting like kind of it, and it didn't feel like as personal, if that makes sense, because it just felt like some random numbers being inputted in to get like something out.",0.9186,positive,0.259,0.741,0.0
IAFS52,Computer Music,4,"It's like, it kind of sounds like the stuff that I've listened to and I've listened to through other songs, but I felt like it like missed some of the key features.",0.7351,positive,0.258,0.67,0.072
IF5UTV,Computer Music,0,the computer suggested things were absolute ****.,0.0,neutral,0.0,1.0,0.0
IF5UTV,Computer Music,1,Like I expected it to be kind of like same artists or like same like era.,0.7976,positive,0.453,0.547,0.0
IF5UTV,Computer Music,2,And I had never heard any of the other songs before.,0.0,neutral,0.0,1.0,0.0
IF5UTV,Computer Music,3,And I really did not like them.,-0.3343,negative,0.0,0.678,0.322
IF5UTV,Computer Music,4,"Like the, I couldn't really tell what genre they were.",0.3612,positive,0.238,0.762,0.0
IF5UTV,Computer Music,5,"Like it almost seemed like hip hop, but not like old school hip hop, but it seemed like very Lin-Manuel Miranda.",0.7921,positive,0.347,0.653,0.0
IF5UTV,Computer Music,6,"And I was like really caught off guard because I'm like, why does this kind of sound like if Lin-Manuel Miranda like pursued a hip hop career?",0.8402,positive,0.323,0.677,0.0
IF5UTV,Computer Music,7,"Like, it was just like confusing and not my style.",0.4767,positive,0.36,0.504,0.137
IF5UTV,Computer Music,8,"And I didn't enjoy it, so I wouldn't listen to those songs again.",-0.3875,negative,0.0,0.792,0.208
IF5UTV,Computer Music,9,"with the computer generated ones, I was also pretty excited.",0.6808,positive,0.444,0.556,0.0
IF5UTV,Computer Music,10,And my expectations were that it was going to be based off of my music taste.,0.0,neutral,0.0,1.0,0.0
IF5UTV,Computer Music,11,And I like my music taste.,0.3612,positive,0.385,0.615,0.0
IF5UTV,Computer Music,12,"So I was like, here come more songs that I like.",0.6764,positive,0.443,0.557,0.0
IOEYMP,Computer Music,0,"I was kind of like, these are good songs.",0.6258,positive,0.46,0.54,0.0
IOEYMP,Computer Music,1,Like I kind of wish other people were here to listen to them with me.,0.6369,positive,0.302,0.698,0.0
IOEYMP,Computer Music,2,"I felt like, I mean, if they were computer generated to like my music taste, I feel like it was a bit inaccurate.",0.7579,positive,0.319,0.681,0.0
IOEYMP,Computer Music,3,"Like there was one like song in specific where I guess I could see where it was, where it like got like that information from.",0.8402,positive,0.345,0.655,0.0
IOEYMP,Computer Music,4,Because it was like a hip hop artist.,0.3612,positive,0.294,0.706,0.0
IOEYMP,Computer Music,5,And I listened to like Kendrick and Tyler.,0.3612,positive,0.294,0.706,0.0
IOEYMP,Computer Music,6,"So I guess like I could see where they came from, but I wasn't, it wasn't really my favorite.",-0.3899,negative,0.097,0.721,0.182
IOEYMP,Computer Music,7,"And the other one, I feel like it wasn't very accurate at all in terms of mine, but maybe the other participants.",0.1901,positive,0.08,0.92,0.0
IQLWA6,Computer Music,0,"the last one I got was a computer suggestion and it kind of bored me I think the computer suggestion was just so, I don't know.",-0.3384,negative,0.0,0.898,0.102
IQLWA6,Computer Music,1,"It felt like it was trying to find something that like people would like because it's a beat, but like, maybe someone out there does like those songs, but like for me, like they didn't really like give me anything.",0.9612,positive,0.41,0.59,0.0
IQLWA6,Computer Music,2,"Like it was just like a really like, I don't know how to explain that kind of beat.",0.7579,positive,0.366,0.634,0.0
IQLWA6,Computer Music,3,"But the computer ones, like I'd get the first beats of it and it's like halfway through, I'd be like, oh, like it's, I felt like the song was repetitive.",0.9294,positive,0.389,0.551,0.06
IQLWA6,Computer Music,4,"And I was like, I'm not feeling that anymore.",0.2801,positive,0.253,0.608,0.139
J0QRGC,Computer Music,1,"I think there were like 2, two or three.",0.3612,positive,0.263,0.737,0.0
J0QRGC,Computer Music,2,And One of them I do remember that I liked.,0.4215,positive,0.286,0.714,0.0
J0QRGC,Computer Music,3,"They seemed kind of similar to some of the songs that I put on the lists and kind of sort of fit into those genres, but I think one of them kind of sounded like a mix of two genres that I really like.",0.7966,positive,0.18,0.82,0.0
J0QRGC,Computer Music,4,"for like the computer suggested songs, except I like this more.",0.6124,positive,0.385,0.615,0.0
J4J4VY,Computer Music,0,"didn't like the computer algorithm songs that much compared to other people's songs The first one I heard just felt kind of, it just wasn't really my like type of music taste.",-0.4973,negative,0.0,0.873,0.127
J4J4VY,Computer Music,1,It felt It was very like Eminem.,0.4201,positive,0.318,0.682,0.0
J4J4VY,Computer Music,2,"I don't know if that was actually the artist, but that's just kind of out of my like normal type of music that I enjoy.",0.8201,positive,0.264,0.736,0.0
J4J4VY,Computer Music,3,The second algorithm song I had more like neutral feelings about.,0.4201,positive,0.237,0.763,0.0
J4J4VY,Computer Music,4,"Whereas the computer generated song, I was more thinking of like, why was this suggested based on, like, was this based on my music?",0.6734,positive,0.208,0.792,0.0
J4J4VY,Computer Music,5,Was this based on someone else's music?,0.0,neutral,0.0,1.0,0.0
J4J4VY,Computer Music,6,"Because I'm not sure exactly why it would be based on, if it was based on mine, why that would be recommended for me?",-0.0418,neutral,0.07,0.854,0.076
JAC6MU,Computer Music,0,"Like I didn't, the two computer songs, I was like, this is bad.",0.128,positive,0.303,0.485,0.212
JAC6MU,Computer Music,1,I was not a fan of either of those.,-0.2411,negative,0.0,0.754,0.246
JAC6MU,Computer Music,2,"On like a base level, I just didn't like what the computer chose.",0.6124,positive,0.357,0.643,0.0
JAC6MU,Computer Music,3,"But on like a, I don't know, for your research, I think something I felt was, I did feel informed by like computer algorithm.",0.7579,positive,0.265,0.735,0.0
JAC6MU,Computer Music,4,"Like that instantly made me think, okay, what is this gonna be?",0.5267,positive,0.306,0.694,0.0
JAC6MU,Computer Music,5,Like I instantly kind of had a bit of a negative bias and then I'm instantly like looking for like that type of like similarities or stuff that it's trying to find to the music I would listen to.,0.5994,positive,0.227,0.658,0.116
JAC6MU,Computer Music,6,"And it instantly feels like I don't know, I already have a predisposition to not like that one.",0.6124,positive,0.278,0.722,0.0
JBNB4U,Computer Music,0,"The first one, I would pass on it, but second one, not bad.",0.5824,positive,0.255,0.745,0.0
JBNB4U,Computer Music,1,"It was just like fun how the computer chose this song out of the few songs that I put in there, or you did, or whatever.",0.7003,positive,0.201,0.799,0.0
JBNB4U,Computer Music,2,"But it was interesting, kind of like what the algorithm kind of, it's kind of cool to think about.",0.8523,positive,0.368,0.632,0.0
JBNB4U,Computer Music,3,"the computer was more like, would I like the song based on the criteria, just like more surface level, I'd say.",0.8115,positive,0.33,0.67,0.0
KI6KAH,Computer Music,0,They were interesting.,0.4019,positive,0.574,0.426,0.0
KI6KAH,Computer Music,1,I guess I do want to clarify.,0.0772,positive,0.245,0.755,0.0
KI6KAH,Computer Music,2,"They are like normal songs, just like computer picked them, right?",0.6124,positive,0.357,0.643,0.0
KI6KAH,Computer Music,3,Like the computer didn't make the songs.,0.3612,positive,0.294,0.706,0.0
KI6KAH,Computer Music,5,That's what I figured.,0.0,neutral,0.0,1.0,0.0
KI6KAH,Computer Music,6,"And like, what factor did they consider?",0.3612,positive,0.294,0.706,0.0
KI6KAH,Computer Music,7,"Did it, like, why did it pick that song?",0.3612,positive,0.238,0.762,0.0
KI6KAH,Computer Music,8,"They're definitely, like, interesting, but I do think I felt less inclined to care about them.",0.8103,positive,0.483,0.517,0.0
KI6KAH,Computer Music,9,"This is like, okay, a computer is just thinking I should like this, not like a person.",0.8126,positive,0.485,0.515,0.0
KI6KAH,Computer Music,11,"It's a little bit like, computer doesn't need to know what I like.",0.5336,positive,0.331,0.669,0.0
KI6KAH,Computer Music,12,"But yeah, I think it was just because there's not that like, oh, a person.",0.0348,neutral,0.17,0.668,0.162
KI6KAH,Computer Music,13,"But then some of them I was like, this is interesting.",0.7783,positive,0.459,0.541,0.0
KI6KAH,Computer Music,15,I do kind of like this song.,0.2975,positive,0.306,0.694,0.0
KI6KAH,Computer Music,16,"Or stuff like that where it's like, oh, like, yeah, this beat matches with things that I've heard before.",0.8271,positive,0.393,0.607,0.0
KI6KAH,Computer Music,17,"Well, I guess, yeah.",0.5106,positive,0.811,0.189,0.0
KI6KAH,Computer Music,18,"Like it thinks I should like it, which is, it is a something, but it's not like someone else saying, oh, I like this song and I want to share it with you.",0.9052,positive,0.383,0.617,0.0
KI6KAH,Computer Music,19,"It's a computer being like, hey, you like songs.",0.6124,positive,0.455,0.545,0.0
KI6KAH,Computer Music,20,You might like this one too.,0.3612,positive,0.333,0.667,0.0
L0CULX,Computer Music,0,"So one of the like more indie songs that the computer suggested, I don't know, I would like categorize that one and the person's chosen one as like pretty similar sounding.",0.8658,positive,0.3,0.7,0.0
L0CULX,Computer Music,1,It wouldn't be something I would personally listen to all that much.,0.0,neutral,0.0,1.0,0.0
L0CULX,Computer Music,2,"but I did, I felt like their themes were quite similar.",0.5023,positive,0.289,0.711,0.0
L0CULX,Computer Music,3,"I felt like the computer one had more of that like classic like drums and then it's like had like its verse, its melody and then chorus",0.8885,positive,0.373,0.627,0.0
NX3IYL,Computer Music,1,"Because like the second one, I feel like matched kind of close, but the first one, I was very curious as to how that one got recommended.",0.7958,positive,0.302,0.698,0.0
NX3IYL,Computer Music,2,But I liked it more than I'd expected when I first heard it.,0.5719,positive,0.27,0.73,0.0
NX3IYL,Computer Music,3,The one that I didn't really like.,-0.3241,negative,0.0,0.682,0.318
NX3IYL,Computer Music,5,"I definitely didn't, I approached the computer algorithm ones expecting to like them more than the others.",0.6369,positive,0.286,0.714,0.0
NX3IYL,Computer Music,6,But I'd say it was kind of a mixed bag.,0.0,neutral,0.0,1.0,0.0
NX3IYL,Computer Music,7,I'd say that the method of the new song coming to me didn't really have much influence on how much I liked it.,0.4215,positive,0.118,0.882,0.0
OA8J4N,Computer Music,0,"With the computer, I was just like, well, the computer doesn't have any feelings or any like.",0.7269,positive,0.353,0.647,0.0
OA8J4N,Computer Music,1,"So it's kind of like, I was thinking about when my Apple Music like randomly suggests a song in there.",0.529,positive,0.216,0.784,0.0
OA8J4N,Computer Music,2,"It's like, okay, you're just looking at kind of what I listen to and picking something based on that.",0.5267,positive,0.216,0.784,0.0
OSF8B7,Computer Music,0,It was someone else's favorite.,0.4588,positive,0.429,0.571,0.0
OSF8B7,Computer Music,1,I didn't like either of the computer generated ones very much.,-0.2755,negative,0.0,0.81,0.19
OSF8B7,Computer Music,2,"And then the other computer generated one, it kind of sounded like the king of swing, but if the king of swing wasn't as good.",-0.3311,negative,0.063,0.826,0.112
OSF8B7,Computer Music,4,Like a bad ripoff of that song.,-0.25,negative,0.25,0.4,0.35
P7TX2P,Computer Music,0,"but like the song going into it that was just a “robot” song and I was like, “shit, this robot got taste.”",0.7579,positive,0.265,0.735,0.0
P7TX2P,Computer Music,2,"I tried to remember a verse in it so I could Google it later, because I'm like, I'll listen to that.",0.3612,positive,0.128,0.872,0.0
P7TX2P,Computer Music,3,"I don't know when something’s computer suggested, it makes me think of the Spotify algorithm where it's a new song, but it's usually a popular song too.",0.5719,positive,0.139,0.861,0.0
P7TX2P,Computer Music,4,"And I was like, I've never heard of this ever.",0.3612,positive,0.238,0.762,0.0
P7TX2P,Computer Music,5,"Sounds like some indie thing and I was like, this is pretty good.",0.8779,positive,0.581,0.419,0.0
P7WEZC,Computer Music,0,"No, definitely whenever I saw that it was another participant's personal favorite, I would take it into account more.",0.5423,positive,0.26,0.639,0.1
P7WEZC,Computer Music,1,"I'd be like, “oh, I can understand why this person likes this or that.”",0.6486,positive,0.325,0.675,0.0
P7WEZC,Computer Music,2,"Or, “this aspect is cool.”",0.0,neutral,0.0,1.0,0.0
P7WEZC,Computer Music,3,And I understand that that's what they might gravitate to.,0.0,neutral,0.0,1.0,0.0
PF65TG,Computer Music,0,I liked the first computer suggested song.,0.4215,positive,0.359,0.641,0.0
PF65TG,Computer Music,1,I don't know what it was called.,0.0,neutral,0.0,1.0,0.0
PF65TG,Computer Music,2,"I've never heard of it before, but I would definitely like see myself listening to it.",0.7783,positive,0.343,0.657,0.0
PF65TG,Computer Music,4,"But with the computer suggestion, that was like a little bit different.",0.5023,positive,0.245,0.755,0.0
PF65TG,Computer Music,5,"With the computer, I was like, the first one I was shocked that it like played like a song that I would enjoy.",0.8689,positive,0.461,0.458,0.081
PF65TG,Computer Music,6,"But then the second one, I was like shocked that it like changed from like a, the first one was like a happy, like upbeat song.",0.9604,positive,0.516,0.412,0.072
PF65TG,Computer Music,7,The second one was kind of like a sadder song.,-0.2944,negative,0.175,0.555,0.27
PF65TG,Computer Music,8,I was like surprised that there was like a little difference between the two.,0.7096,positive,0.434,0.566,0.0
PUN5JW,Computer Music,0,"And then, yeah, I also liked one song from the computer generated.",0.6124,positive,0.357,0.643,0.0
PYIPEW,Computer Music,0,"Yeah, I actually wasn't as invested.",0.296,positive,0.355,0.645,0.0
PYIPEW,Computer Music,1,"I was like, okay, this isn't like a real person that likes this song.",0.8271,positive,0.548,0.452,0.0
PYIPEW,Computer Music,2,"So like what I don't, I was like not as inclined to care and pay attention to like the lyrics and stuff like that.",0.9181,positive,0.452,0.504,0.044
PYIPEW,Computer Music,3,"Yeah, I didn't dislike it.",0.5242,positive,0.687,0.313,0.0
PYIPEW,Computer Music,4,"I mean, there was one that I was just like, it wasn't something that I would listen to.",0.3612,positive,0.152,0.848,0.0
PYIPEW,Computer Music,5,And I think that was when I was also in a room by myself.,0.0,neutral,0.0,1.0,0.0
PYIPEW,Computer Music,6,"And I was like, okay.",0.5267,positive,0.688,0.312,0.0
PYIPEW,Computer Music,7,"But so I mean, generally, like I wasn't upset about the music or anything.",0.7522,positive,0.391,0.609,0.0
PYIPEW,Computer Music,8,"And I like still was like, moving along to it or whatever, I was like, okay, it's good.",0.8834,positive,0.528,0.472,0.0
PYIPEW,Computer Music,9,"But I just wasn't like trying to be as, I don't know, I guess thoughtful about the way that I engaged with it versus like when it was another person that chose it, if that makes sense.",-0.5508,negative,0.087,0.713,0.199
Q71QCH,Computer Music,0,"The computer generated, or the computer gave a song that was also horrible, but that's just because I don't like I don't think I liked that guy's voice for the last song that I listened to.",-0.7853,negative,0.0,0.78,0.22
Q71QCH,Computer Music,1,"And had that been somebody's favorite, I would have offered them less because I didn't, I wouldn't have wanted to give them anything for that one.",0.4588,positive,0.12,0.88,0.0
Q71QCH,Computer Music,2,And so it played a clip from the song that the computer suggested.,0.3976,positive,0.196,0.804,0.0
Q71QCH,Computer Music,3,"And I was already kind of thinking, like, what is that?",0.3612,positive,0.217,0.783,0.0
Q71QCH,Computer Music,4,"Like, it was kind of interesting because nobody says San Anton.",0.6003,positive,0.353,0.647,0.0
Q71QCH,Computer Music,5,that I don't know if I trust a computer most often to really get the genre that I like based off of like only like 8 songs or however many I like input that were country and not metal.,0.7429,positive,0.246,0.688,0.066
Q71QCH,Computer Music,6,"So I was probably actually a little skeptical going, like thinking about it.",0.0591,positive,0.169,0.68,0.152
Q71QCH,Computer Music,7,"Like I could, I feel like I'm skeptical when it comes to anybody suggesting any, like, music based off of what they think I like.",0.7717,positive,0.341,0.58,0.078
Q71QCH,Computer Music,8,Because they don't know usually what I like about most of the music I listen to.,0.3612,positive,0.161,0.839,0.0
QNJQ2F,Computer Music,0,"I think the ones suggested by the computer were more accurate to what I would listen to than I thought it would be, if that was what the goal was.",0.0,neutral,0.0,1.0,0.0
QNJQ2F,Computer Music,1,"I didn't know any of them, but they were, I liked them.",0.5719,positive,0.291,0.709,0.0
QNNBL8,Computer Music,0,I kind of went into it.,0.0,neutral,0.0,1.0,0.0
QNNBL8,Computer Music,1,"I feel like I had like a bias against like, I don't like the computer, but there was one that was really good.",0.8438,positive,0.443,0.51,0.047
QNNBL8,Computer Music,2,"I was like, but this isn't the person's song, but no, I actually really did like it.",0.296,positive,0.253,0.606,0.141
QNNBL8,Computer Music,3,But another computer song I didn't like.,-0.395,negative,0.0,0.652,0.348
QNNBL8,Computer Music,4,"But it's like, I kind of just wanted to be like, haha, people will have, because it's like, that connection of like someone recommending you a song, like I want to like it more than what a computer recommends me because there's that personal connection.",0.9783,positive,0.46,0.54,0.0
QNNBL8,Computer Music,5,But that doesn't change the fact that songs are songs.,0.0,neutral,0.0,1.0,0.0
QNNBL8,Computer Music,6,Sometimes songs are good.,0.4404,positive,0.492,0.508,0.0
QZK34R,Computer Music,0,"But the, I didn't feel like, I didn't really enjoy music from the people or the computer particularly more.",-0.753,negative,0.0,0.7,0.3
R5EXRJ,Computer Music,0,I guess I just noticed that like the computer algorithm was kind of weird.,0.1298,positive,0.172,0.69,0.138
R5EXRJ,Computer Music,1,"I liked the first one, cbut it definitely had a weird start to it and then I really did not like the second one.",0.3456,positive,0.207,0.64,0.153
R5EXRJ,Computer Music,3,It was interesting to see how it varied to my tastes.,0.4019,positive,0.213,0.787,0.0
R5EXRJ,Computer Music,4,"And the first one, I guess like when I first started listening to it, I was like, this is really weird.",0.4601,positive,0.227,0.682,0.091
R5EXRJ,Computer Music,6,It was like really techy.,0.3612,positive,0.385,0.615,0.0
R5EXRJ,Computer Music,8,And then it got more into the song and I started to really like it.,0.4201,positive,0.177,0.823,0.0
R5EXRJ,Computer Music,9,"And then I looked at it and I was like, it's computer generated.",0.3612,positive,0.2,0.8,0.0
R5EXRJ,Computer Music,10,"So then I guess that throws in like another bias of like, oh, well, it's the computer.",0.6908,positive,0.346,0.585,0.068
R5EXRJ,Computer Music,11,So it's going to be weird.,-0.1779,negative,0.0,0.746,0.254
R5EXRJ,Computer Music,12,Like it's not going to be like personal.,0.6124,positive,0.455,0.545,0.0
RG1O20,Computer Music,0,The computer generated ones were fine.,0.2023,positive,0.265,0.735,0.0
