participant_id,theme,n_sentences,n_participants,mean_score,median_score,std_score,pct_positive,pct_neutral,pct_negative
PJ3JKN,Music Sharing,9.0,1.0,0.46441111111111116,0.4019,0.36408534866307257,88.88888888888889,0.0,11.11111111111111
PF65TG,Music Sharing,11.0,1.0,0.4641727272727273,0.5729,0.42998399991373887,72.72727272727273,18.181818181818183,9.090909090909092
9772KI,Music Sharing,21.0,1.0,0.4626380952380953,0.4201,0.37953645473944986,85.71428571428571,9.523809523809524,4.761904761904762
CC0OFT,Music Sharing,12.0,1.0,0.45939166666666664,0.4961,0.3667611991432159,75.0,25.0,0.0
AZWOVS,Music Sharing,8.0,1.0,0.4506,0.46420000000000006,0.3205223994846984,75.0,25.0,0.0
YP35AR,Music Sharing,22.0,1.0,0.4504409090909091,0.61075,0.4924617380922587,77.27272727272727,9.090909090909092,13.636363636363635
Q71QCH,Music Sharing,11.0,1.0,0.4499909090909091,0.4215,0.3211306850942322,81.81818181818183,18.181818181818183,0.0
V1B21E,Music Sharing,27.0,1.0,0.44942592592592595,0.5499,0.3594402224748415,81.48148148148148,7.4074074074074066,11.11111111111111
VD1PLG,Music Sharing,66.0,1.0,0.4446969696969697,0.4909,0.3790365612443036,74.24242424242425,16.666666666666664,9.090909090909092
R5EXRJ,Music Sharing,57.0,1.0,0.44222982456140353,0.5859,0.3906102981072935,75.43859649122807,15.789473684210526,8.771929824561402
MH2DWX,Music Sharing,17.0,1.0,0.4347529411764706,0.5023,0.32927577560011734,76.47058823529412,17.647058823529413,5.88235294117647
B4A6KD,Music Sharing,33.0,1.0,0.4338242424242424,0.4767,0.3295099590967463,72.72727272727273,24.242424242424242,3.0303030303030303
IAFS52,Music Sharing,8.0,1.0,0.43337499999999995,0.6124,0.4520104194437494,75.0,12.5,12.5
EK26R0,Music Sharing,15.0,1.0,0.4295333333333334,0.4515,0.3129043114040426,86.66666666666667,6.666666666666667,6.666666666666667
TU93WC,Music Sharing,27.0,1.0,0.4234185185185186,0.4767,0.3310596332954545,74.07407407407408,22.22222222222222,3.7037037037037033
CY7TM9,Music Sharing,6.0,1.0,0.42290000000000005,0.43995000000000006,0.2462759021910183,83.33333333333334,16.666666666666664,0.0
Y1I6D6,Music Sharing,17.0,1.0,0.4200705882352941,0.4404,0.433359003547731,76.47058823529412,17.647058823529413,5.88235294117647
KI6KAH,Music Sharing,35.0,1.0,0.4128657142857143,0.4215,0.3557535307938193,80.0,14.285714285714285,5.714285714285714
ATPU90,Music Sharing,43.0,1.0,0.410646511627907,0.4173,0.3142759049813193,74.4186046511628,23.25581395348837,2.3255813953488373
HMJ3KN,Music Sharing,4.0,1.0,0.405525,0.401,0.4683182349286292,50.0,50.0,0.0
0M3LDX,Music Sharing,64.0,1.0,0.4047890625,0.3933,0.3371661797031474,70.3125,25.0,4.6875
OSF8B7,Music Sharing,12.0,1.0,0.4033500000000001,0.43174999999999997,0.27203627599006985,75.0,25.0,0.0
PUN5JW,Music Sharing,10.0,1.0,0.39819,0.5243,0.28757112530835066,70.0,30.0,0.0
HLMKGF,Music Sharing,17.0,1.0,0.39078823529411766,0.4215,0.36104956010628403,82.35294117647058,5.88235294117647,11.76470588235294
UQGYGK,Music Sharing,26.0,1.0,0.3901923076923077,0.3612,0.33052750678039117,73.07692307692307,23.076923076923077,3.8461538461538463
Y9N2G1,Music Sharing,10.0,1.0,0.38867,0.41000000000000003,0.2549979653513599,90.0,0.0,10.0
41HF24,Music Sharing,17.0,1.0,0.38431764705882354,0.4395,0.4638863711019301,76.47058823529412,5.88235294117647,17.647058823529413
B74UOV,Music Sharing,4.0,1.0,0.37905,0.4614,0.5718465849042614,75.0,0.0,25.0
IF5UTV,Music Sharing,16.0,1.0,0.37299375,0.6695500000000001,0.5498351710209767,62.5,6.25,31.25
X1QQ4F,Music Sharing,38.0,1.0,0.37225263157894734,0.3708,0.3280327000318488,78.94736842105263,15.789473684210526,5.263157894736842
4K8HN6,Music Sharing,10.0,1.0,0.369,0.35805,0.3550187099920854,90.0,0.0,10.0
V6UZPS,Music Sharing,12.0,1.0,0.364625,0.3612,0.26727139126907895,75.0,25.0,0.0
4TPXHQ,Music Sharing,8.0,1.0,0.36338750000000003,0.45855,0.254527098964222,75.0,25.0,0.0
P7WEZC,Music Sharing,11.0,1.0,0.36255454545454546,0.3612,0.26359244057308,72.72727272727273,27.27272727272727,0.0
7D8BPD,Music Sharing,7.0,1.0,0.3617,0.6124,0.46738337226164417,57.14285714285714,28.57142857142857,14.285714285714285
U37W6R,Music Sharing,13.0,1.0,0.3560461538461538,0.34,0.3783874791255312,53.84615384615385,46.15384615384615,0.0
457X3K,Music Sharing,11.0,1.0,0.35066363636363634,0.3612,0.3056495812944205,81.81818181818183,9.090909090909092,9.090909090909092
UFGK9F,Music Sharing,24.0,1.0,0.3491541666666667,0.3612,0.2944011976865505,75.0,20.833333333333336,4.166666666666666
V47GRV,Music Sharing,14.0,1.0,0.3376571428571428,0.53705,0.4829697374088228,64.28571428571429,28.57142857142857,7.142857142857142
458D1C,Music Sharing,3.0,1.0,0.33236666666666664,0.1139,0.4804230670287734,66.66666666666666,33.33333333333333,0.0
UJ9Y1F,Music Sharing,10.0,1.0,0.32384999999999997,0.3397,0.34555600044630164,70.0,20.0,10.0
79TSTS,Music Sharing,8.0,1.0,0.3225125,0.3056,0.3154912561047793,62.5,37.5,0.0
7V6SPY,Music Sharing,11.0,1.0,0.3049272727272727,0.3566,0.2460717256854557,72.72727272727273,27.27272727272727,0.0
QNJQ2F,Music Sharing,18.0,1.0,0.30402222222222225,0.3612,0.36235733509983425,72.22222222222221,11.11111111111111,16.666666666666664
P7TX2P,Music Sharing,16.0,1.0,0.2774875,0.3612,0.27167641506026985,68.75,25.0,6.25
382LOS,Music Sharing,18.0,1.0,0.2727833333333333,0.29235,0.39511184306397573,55.55555555555556,33.33333333333333,11.11111111111111
XWM6DC,Music Sharing,11.0,1.0,0.2600272727272727,0.3612,0.32083273863778017,63.63636363636363,27.27272727272727,9.090909090909092
06ECDB,Music Sharing,7.0,1.0,0.23837142857142854,0.0,0.36664868613922375,42.857142857142854,42.857142857142854,14.285714285714285
1ZWUFF,Music Sharing,4.0,1.0,0.2327,0.31720000000000004,0.3612369397869861,75.0,0.0,25.0
43Z2IC,Music Sharing,8.0,1.0,0.21839999999999998,0.3506,0.29152510796058123,62.5,25.0,12.5
JBNB4U,Music Sharing,9.0,1.0,0.1554,0.0,0.3927891673659038,33.33333333333333,44.44444444444444,22.22222222222222
6759KU,Peer Music,1.0,1.0,0.9632,0.9632,,100.0,0.0,0.0
W5T7LB,Peer Music,3.0,1.0,0.9527,0.9459,0.014545446022724817,100.0,0.0,0.0
Z01ABO,Peer Music,4.0,1.0,0.909575,0.9152,0.02235656130386187,100.0,0.0,0.0
SXAAAG,Peer Music,1.0,1.0,0.8519,0.8519,,100.0,0.0,0.0
TW9RB3,Peer Music,1.0,1.0,0.8442,0.8442,,100.0,0.0,0.0
FYIJXN,Peer Music,2.0,1.0,0.82845,0.82845,0.09977276682542185,100.0,0.0,0.0
4JYT69,Peer Music,4.0,1.0,0.804225,0.81565,0.17345167194351285,100.0,0.0,0.0
3JOBJ9,Peer Music,2.0,1.0,0.7559,0.7559,0.07863027406794407,100.0,0.0,0.0
7D8BPD,Peer Music,4.0,1.0,0.7471499999999999,0.7406999999999999,0.07291760189876421,100.0,0.0,0.0
AN5CFS,Peer Music,10.0,1.0,0.7398100000000001,0.70325,0.15111337502389097,100.0,0.0,0.0
35A4QY,Peer Music,9.0,1.0,0.7152999999999999,0.7906,0.22298257218894935,100.0,0.0,0.0
41HF24,Peer Music,7.0,1.0,0.7052428571428572,0.8674,0.36341206573779233,85.71428571428571,14.285714285714285,0.0
2KDZ22,Peer Music,5.0,1.0,0.70204,0.7579,0.167486127783766,100.0,0.0,0.0
UJ9Y1F,Peer Music,2.0,1.0,0.69555,0.69555,0.006717514421272247,100.0,0.0,0.0
OA8J4N,Peer Music,2.0,1.0,0.6804,0.6804,0.06151828996322961,100.0,0.0,0.0
PUN5JW,Peer Music,1.0,1.0,0.6801,0.6801,,100.0,0.0,0.0
B74UOV,Peer Music,6.0,1.0,0.6796833333333333,0.85415,0.5051885842600431,83.33333333333334,0.0,16.666666666666664
V47GRV,Peer Music,4.0,1.0,0.678375,0.6977,0.16922132204108717,100.0,0.0,0.0
PF65TG,Peer Music,3.0,1.0,0.6707666666666667,0.7579,0.2764962266168081,100.0,0.0,0.0
IQLWA6,Peer Music,11.0,1.0,0.6697181818181819,0.7096,0.18659974714978483,100.0,0.0,0.0
DQGTKP,Peer Music,2.0,1.0,0.66685,0.66685,0.42362767260886064,100.0,0.0,0.0
HLMKGF,Peer Music,4.0,1.0,0.6439,0.7492,0.2698440784354303,100.0,0.0,0.0
43Z2IC,Peer Music,6.0,1.0,0.6319333333333333,0.68955,0.15758659418448853,100.0,0.0,0.0
V1B21E,Peer Music,10.0,1.0,0.6314599999999999,0.70245,0.3134978015163034,90.0,10.0,0.0
IOEYMP,Peer Music,10.0,1.0,0.62251,0.60635,0.19448304953274348,100.0,0.0,0.0
H0U9HJ,Peer Music,12.0,1.0,0.6117333333333334,0.6638,0.2901542076938128,91.66666666666666,8.333333333333332,0.0
9772KI,Peer Music,4.0,1.0,0.6053999999999999,0.5978,0.1259172214856517,100.0,0.0,0.0
XRONEG,Peer Music,10.0,1.0,0.5996300000000001,0.6414500000000001,0.2726272385918586,90.0,10.0,0.0
XV0S8C,Peer Music,11.0,1.0,0.5988181818181819,0.6124,0.20847837690360993,100.0,0.0,0.0
YP35AR,Peer Music,8.0,1.0,0.5918125000000001,0.5615000000000001,0.2795960015936259,100.0,0.0,0.0
48LHHI,Peer Music,4.0,1.0,0.586875,0.535,0.22715060165743198,100.0,0.0,0.0
DPQ89O,Peer Music,7.0,1.0,0.5683714285714286,0.5994,0.3282689177807616,85.71428571428571,14.285714285714285,0.0
AZWOVS,Peer Music,5.0,1.0,0.55854,0.6705,0.3125180202804312,100.0,0.0,0.0
J4J4VY,Peer Music,12.0,1.0,0.5572583333333334,0.6124,0.23829786348690635,91.66666666666666,8.333333333333332,0.0
WOGMXV,Peer Music,8.0,1.0,0.5482374999999999,0.61725,0.23390377714839433,100.0,0.0,0.0
5F2WAZ,Peer Music,8.0,1.0,0.5410125,0.6124,0.29719588267432545,87.5,12.5,0.0
AWP446,Peer Music,13.0,1.0,0.5342307692307692,0.5198,0.3587469428083799,84.61538461538461,7.6923076923076925,7.6923076923076925
1ZWUFF,Peer Music,4.0,1.0,0.532225,0.55735,0.2993298334056709,100.0,0.0,0.0
J0QRGC,Peer Music,6.0,1.0,0.51905,0.47585,0.349241788736686,83.33333333333334,16.666666666666664,0.0
2IR3MC,Peer Music,12.0,1.0,0.5159250000000001,0.5971500000000001,0.30339545188956396,83.33333333333334,16.666666666666664,0.0
458D1C,Peer Music,3.0,1.0,0.5146000000000001,0.5551,0.17960793412318957,100.0,0.0,0.0
UFGK9F,Peer Music,6.0,1.0,0.5011833333333333,0.5388,0.23608375985371519,100.0,0.0,0.0
457X3K,Peer Music,5.0,1.0,0.50044,0.743,0.4606693098091081,60.0,40.0,0.0
ATPU90,Peer Music,20.0,1.0,0.49311,0.5367,0.2810202781594988,85.0,15.0,0.0
2MDJD4,Peer Music,5.0,1.0,0.48944,0.4963,0.37832031798464116,80.0,20.0,0.0
JBNB4U,Peer Music,13.0,1.0,0.4883384615384616,0.3804,0.3344235077922941,84.61538461538461,7.6923076923076925,7.6923076923076925
62U759,Peer Music,17.0,1.0,0.486764705882353,0.4939,0.35672921092401527,82.35294117647058,17.647058823529413,0.0
V6UZPS,Peer Music,4.0,1.0,0.48127499999999995,0.4961,0.1931892573790444,100.0,0.0,0.0
TU93WC,Peer Music,8.0,1.0,0.473425,0.6145,0.41540585232138605,75.0,12.5,12.5
79TSTS,Peer Music,5.0,1.0,0.47212000000000004,0.4927,0.06146716196474342,100.0,0.0,0.0
V4HSKU,Peer Music,5.0,1.0,0.47206000000000004,0.5196,0.4619180641628989,60.0,40.0,0.0
CC0OFT,Peer Music,11.0,1.0,0.46174545454545446,0.4939,0.29244946696356405,90.9090909090909,0.0,9.090909090909092
6R5ITB,Peer Music,17.0,1.0,0.45679411764705885,0.4601,0.3233083038498011,76.47058823529412,23.52941176470588,0.0
X1QQ4F,Peer Music,6.0,1.0,0.4381,0.44465,0.255608106287731,83.33333333333334,16.666666666666664,0.0
VD1PLG,Peer Music,9.0,1.0,0.43372222222222223,0.5023,0.3864840998598059,77.77777777777779,0.0,22.22222222222222
IF5UTV,Peer Music,16.0,1.0,0.4301875,0.44635,0.3352349939470321,81.25,12.5,6.25
P7WEZC,Peer Music,2.0,1.0,0.42765,0.42765,0.3359464317417287,100.0,0.0,0.0
0M3LDX,Peer Music,10.0,1.0,0.41920999999999997,0.49905,0.33855596107257924,70.0,30.0,0.0
A6FPJT,Peer Music,3.0,1.0,0.414,0.3634,0.44148019208113976,66.66666666666666,33.33333333333333,0.0
L0CULX,Peer Music,9.0,1.0,0.40418888888888893,0.5574,0.41664266897559965,77.77777777777779,11.11111111111111,11.11111111111111
MH2DWX,Peer Music,4.0,1.0,0.40205,0.4798,0.28421454924053413,75.0,25.0,0.0
KI6KAH,Peer Music,23.0,1.0,0.39280869565217397,0.5023,0.40219191022224865,78.26086956521739,13.043478260869565,8.695652173913043
4TPXHQ,Peer Music,12.0,1.0,0.3881833333333334,0.3722,0.34458691167391964,66.66666666666666,33.33333333333333,0.0
X8MNUK,Peer Music,8.0,1.0,0.38698750000000004,0.47209999999999996,0.32777216580815927,75.0,12.5,12.5
AL3IQC,Peer Music,23.0,1.0,0.380195652173913,0.3612,0.35299436317706634,65.21739130434783,34.78260869565217,0.0
UQGYGK,Peer Music,5.0,1.0,0.37886,0.4019,0.2605993917874714,80.0,20.0,0.0
CVFRD4,Peer Music,5.0,1.0,0.3616400000000001,0.4144,0.4121341080279573,80.0,0.0,20.0
QNNBL8,Peer Music,3.0,1.0,0.3604,0.4215,0.3340672537079921,66.66666666666666,33.33333333333333,0.0
OSF8B7,Peer Music,7.0,1.0,0.3573857142857143,0.3612,0.3193777618462262,71.42857142857143,28.57142857142857,0.0
Y9N2G1,Peer Music,6.0,1.0,0.35128333333333334,0.4244,0.36592618062481763,66.66666666666666,16.666666666666664,16.666666666666664
RG1O20,Peer Music,12.0,1.0,0.34393333333333337,0.3612,0.3425273640915645,66.66666666666666,25.0,8.333333333333332
U37W6R,Peer Music,10.0,1.0,0.33302,0.3612,0.33472235526046223,60.0,40.0,0.0
QZK34R,Peer Music,9.0,1.0,0.27565555555555554,0.4047,0.4936190082217031,66.66666666666666,11.11111111111111,22.22222222222222
AVG1PK,Peer Music,13.0,1.0,0.2670846153846154,0.2732,0.32987917193560895,61.53846153846154,30.76923076923077,7.6923076923076925
382LOS,Peer Music,17.0,1.0,0.2669470588235294,0.0,0.3914044122094931,47.05882352941176,41.17647058823529,11.76470588235294
WXA3LM,Peer Music,3.0,1.0,0.2515,0.6486,0.7843601277474525,66.66666666666666,0.0,33.33333333333333
EK26R0,Peer Music,2.0,1.0,0.2359,0.2359,0.550129075763134,50.0,0.0,50.0
06ECDB,Peer Music,5.0,1.0,0.20929999999999999,0.3818,0.39736329095677675,60.0,20.0,20.0
XWM6DC,Peer Music,4.0,1.0,0.1767,0.1806,0.35770340600372635,50.0,25.0,25.0
JAC6MU,Peer Music,8.0,1.0,0.17609999999999998,0.0,0.4032018105118081,37.5,50.0,12.5
IAFS52,Peer Music,4.0,1.0,0.1746,0.1806,0.21568977722646013,50.0,50.0,0.0
CY7TM9,Peer Music,8.0,1.0,0.14645,0.0,0.3573886999572634,37.5,50.0,12.5
SAQY0A,Peer Music,5.0,1.0,0.016779999999999972,-0.1688,0.6680137251583983,40.0,0.0,60.0
HMJ3KN,Peer Music,2.0,1.0,-0.004650000000000015,-0.004650000000000015,0.6788932206172043,50.0,0.0,50.0
4K8HN6,Peer Music,11.0,1.0,-0.038454545454545457,0.0,0.42724891424937844,45.45454545454545,9.090909090909092,45.45454545454545
Y1I6D6,Peer Music,9.0,1.0,-0.05147777777777777,0.0,0.35984872786275685,22.22222222222222,33.33333333333333,44.44444444444444
QNJQ2F,Peer Music,2.0,1.0,-0.13775,-0.13775,0.19480791821689386,0.0,50.0,50.0
GCI3RP,Peer Music,1.0,1.0,-0.395,-0.395,,0.0,0.0,100.0
X6YZK0,Peer Music,1.0,1.0,-0.7364,-0.7364,,0.0,0.0,100.0
1JVZTM,Peer Music,1.0,1.0,-0.7536,-0.7536,,0.0,0.0,100.0
